Target,Id,Date,Flag,Name,Text,polarity
0,1469006113,Tue Apr 07 04:48:29 PDT 2009,NO_QUERY,aznmnx,"['I', 'hate', 'sex', 'week']",-0.8
0,1469006230,Tue Apr 07 04:48:30 PDT 2009,NO_QUERY,kiryn,"['I', 'think', 'nickdarcy', 'got', 'raw', 'deal', 'Another', 'champion', 'leaves', 'pool']",-0.23076923076923078
0,1469006395,Tue Apr 07 04:48:32 PDT 2009,NO_QUERY,SorenLorensen,"['Are', 'repliesmentions', 'playing', 'whole', 'Twitterverse', 'just', 'ignoring']",0.2
0,1469006624,Tue Apr 07 04:48:35 PDT 2009,NO_QUERY,JimserM,"['SportsGirlsPlay', 'I', 'coach', 'Forced', 'retirement', 'good', 'years', 'ago', 'due', 'injury', 'You', 'coach', 'US']",0.018749999999999975
0,1469006767,Tue Apr 07 04:48:38 PDT 2009,NO_QUERY,rosiiebella,"['sitting', 'home', 'wishing', 'just', 'call']",0.0
0,1469006829,Tue Apr 07 04:48:39 PDT 2009,NO_QUERY,asegga,"['KENYAN', 'TEENAGE', 'Girls', 'seek', 'solace', 'cow', 'drugs', 'induce', 'abortion']",-0.06666666666666667
0,1469006936,Tue Apr 07 04:48:40 PDT 2009,NO_QUERY,figure10point1,"['I', 'sick', 'living', 'apartment', 'myselfI', 'miss', 'home', 'much']",-0.2571428571428571
0,1469006962,Tue Apr 07 04:48:42 PDT 2009,NO_QUERY,leehurley,"['slept', 'long', 'last', 'night', 'head', 'aches', 'now']",-0.025
0,1469007114,Tue Apr 07 04:48:43 PDT 2009,NO_QUERY,carolmanila07,"['hopes', 'wouldnt', 'toothache']",0.0
0,1469007159,Tue Apr 07 04:48:44 PDT 2009,NO_QUERY,mattmagic,"['ARGHHH', 'spent', 'yesterday', 'DPS', 'WMB', 'found', 'just', 'now', 'booked', '1', 'page', 'now', 'start']",-0.05
0,1469007227,Tue Apr 07 04:48:45 PDT 2009,NO_QUERY,brita424,"['im', 'scared', 'go', 'outsideits', 'COLD', 'today', 'Too', 'bad', 'I', 'already', 'put', 'away', 'winter', 'clothes']",-0.6499999999999999
0,1469007263,Tue Apr 07 04:48:45 PDT 2009,NO_QUERY,vital_sign,"['Gahhh', 'THIS', 'TWITTER', 'APP', 'FAILS']",-0.5
0,1469007767,Tue Apr 07 04:48:53 PDT 2009,NO_QUERY,weirdalgurl,"['Work', 'I', 'even', 'wake', 'last', 'night', 'Muffin', 'came', 'bed']",0.0
0,1469008073,Tue Apr 07 04:48:58 PDT 2009,NO_QUERY,KatieKatie82,"['I', 'way', 'earlier', 'I', 'want']",0.0
0,1469008161,Tue Apr 07 04:49:00 PDT 2009,NO_QUERY,ryzllXD,"['Photo', 'got', 'marjs', 'multiply', 'awww', 'ill', 'miss', 'masci', 'httptumblrcomxix1ju5ku']",-0.04999999999999999
0,1469008792,Tue Apr 07 04:49:09 PDT 2009,NO_QUERY,SatansPuppet,"['Emzypurry', 'sure', 'I', 'will', 'grab', 'book', '3', 'writing', 'style', 'kinda', 'simple', 'Not', 'much', 'happens']",-0.11666666666666665
0,1469009268,Tue Apr 07 04:49:17 PDT 2009,NO_QUERY,Jasminepaige1,"['birthday', 'soons']",0.0
0,1469009356,Tue Apr 07 04:49:18 PDT 2009,NO_QUERY,starjamgirl,"['bedtimee', 'anything', 'tomorrow', 'stopit', 'music']",0.0
0,1469009438,Tue Apr 07 04:49:19 PDT 2009,NO_QUERY,Tory_x,"['bad', 'day']",-0.6999999999999998
0,1469009597,Tue Apr 07 04:49:22 PDT 2009,NO_QUERY,Yilishabi,"['sadly', 'boarding', 'today', 'picked', 'bug', 'somewhere']",0.25
0,1469009859,Tue Apr 07 04:49:27 PDT 2009,NO_QUERY,sub_baseline,"['DJAbsoluteValue', 'means', 'nothing', 'I', 'still', 'work', 'Sat', 'Sun', 'took', 'twitter', 'away']",0.0
0,1469010125,Tue Apr 07 04:49:31 PDT 2009,NO_QUERY,jenn_elle,"['dragging', 'work']",0.0
0,1469010408,Tue Apr 07 04:49:36 PDT 2009,NO_QUERY,AnnA_LySe,"['study', 'I', 'want', 'booooooring']",0.0
0,1469010409,Tue Apr 07 04:49:36 PDT 2009,NO_QUERY,fn17,"['wants', 'G1', 'Prada', '2', 'CONTRACT']",0.2
0,1469010462,Tue Apr 07 04:49:37 PDT 2009,NO_QUERY,Lara_Disco,"['My', 'boobs', 'hurt']",0.0
0,1469011145,Tue Apr 07 04:49:48 PDT 2009,NO_QUERY,SorenLorensen,"['hollyalyxfinch', 'Oh', 'Holly', 'Take', 'notice', 'morons', 'think', 'wonderful', 'talented']",0.36999999999999994
0,1469011165,Tue Apr 07 04:49:48 PDT 2009,NO_QUERY,Jenn2204,"['Is', 'home', 'poorly', 'foot']",-0.4
0,1469011220,Tue Apr 07 04:49:50 PDT 2009,NO_QUERY,caitymay,"['im', 'sleepy', 'head', 'aches', 'throat', 'hurts', 'want', 'go', 'home']",0.0
0,1469011344,Tue Apr 07 04:49:53 PDT 2009,NO_QUERY,lukeii,"['JamesHancox', 'That', 'great', 'idea', 'I', 'invited', 'Queen', 'Vic', 'market', 'FridayThen', 'realised', 'Good', 'Friday', 'closed']",0.4666666666666666
0,1469011540,Tue Apr 07 04:49:55 PDT 2009,NO_QUERY,LindsayShively,"['Hoping', 'puppy', 'gets', 'better', 'She', 'go', 'doggie', 'ER', 'last', 'night']",0.25
0,1469011751,Tue Apr 07 04:49:59 PDT 2009,NO_QUERY,JanaAlyssa,"['study', 'study', 'study', 'seems', 'neverending', 'tests', 'time']",0.0
0,1469011753,Tue Apr 07 04:49:58 PDT 2009,NO_QUERY,_sugarcube,"['pennylane316', 'Yeah', 'I', 'know', 'touring', 'USA', 'soon', 'I', 'go', 'week', 'Philly']",0.0
0,1469020736,Tue Apr 07 04:52:19 PDT 2009,NO_QUERY,tarwe,"['Vomit', 'Urgh']",0.0
0,1469020875,Tue Apr 07 04:52:21 PDT 2009,NO_QUERY,ChuckSmith,"['betahaus', 'You', 'really', 'put', 'website', 'URL', 'Twitter', 'profile', 'Took', 'find']",0.2
0,1469021057,Tue Apr 07 04:52:24 PDT 2009,NO_QUERY,Kayerodriguez,"['Miss', 'u', 'baby', 'r', 'u', 'awake', 'Time', 'poke', 'ur', 'patients', 'already']",0.0
0,1469021336,Tue Apr 07 04:52:28 PDT 2009,NO_QUERY,omgitsKatiebee,"['Going', 'starbucks', 'Then', 'school', 'first', 'period', 'French', 'Zut', 'Je', 'na', 'pas', 'fait', 'mes', 'devoirs', 'francais']",0.125
0,1469021654,Tue Apr 07 04:52:33 PDT 2009,NO_QUERY,solitarydancer,"['Yasmin64', 'We', 'supposed', 'getting', 'Tesco', 'states', 'nothing', 'area', 'yet']",0.0
0,1469022162,Tue Apr 07 04:52:41 PDT 2009,NO_QUERY,mohdrafie,"['Anyone', 'like', 'superstar', 'can', 'use', 'ustreamtv', 'broadcast', 'IgniteCardiff', 'live', 'Apparently', 'iMac', 'heavy', 'carry']",-0.0045454545454545565
0,1469022247,Tue Apr 07 04:52:42 PDT 2009,NO_QUERY,GiveMeSpace,"['I', 'Still', 'Cant', 'Find', 'My', 'Phone', 'And', 'I', 'Cant', 'Call', 'It', 'Cause', 'Its', 'Dead']",-0.2
0,1469022362,Tue Apr 07 04:52:45 PDT 2009,NO_QUERY,Lola_Pops,"['lunch', 'disappointing']",-0.6
0,1469022412,Tue Apr 07 04:52:46 PDT 2009,NO_QUERY,jw37643,"['Cases', 'like', 'sandra', 'cantu', 'break', 'heart', 'Also', 'reason', 'I', 'uber', 'protective', 'girls']",0.0
0,1469022443,Tue Apr 07 04:52:46 PDT 2009,NO_QUERY,Smelleykins,"['NOT', 'happy', 'bunny', 'socalled', 'friends', 'gone', 'ruined', 'chances', 'project']",-0.4
0,1469022447,Tue Apr 07 04:52:46 PDT 2009,NO_QUERY,RachPower,"['Would', 'fantastic', 'home', 'loan', 'fixed', 'Everyone', 'rubbing', 'hands', 'together', 'interest', 'rate', 'cut', 'except']",0.17500000000000002
0,1469022691,Tue Apr 07 04:52:50 PDT 2009,NO_QUERY,dbferguson,"['No', 'one', 'new', 'job', 'knows', 'birthday', 'sadly', 'I', 'see', 'Big', 'Cookie', 'future']",-0.09090909090909091
0,1469022906,Tue Apr 07 04:52:53 PDT 2009,NO_QUERY,peterneubauer,"['untwitter', 'quottrashbinquot', 'solution', 'work', 'tweet', 'indexes', 'propagated', 'even', 'disappears', 'personal', 'list']",0.0
0,1469022958,Tue Apr 07 04:52:54 PDT 2009,NO_QUERY,lovebig,"['Januaryeme', 'So', 'sorry', 'lossanother', 'thing', 'seem', 'common']",-0.4
0,1469022970,Tue Apr 07 04:52:55 PDT 2009,NO_QUERY,FunnyTasha,"['KikitaLinda', 'Awww', '300', 'also', 'much', 'D', 'oh', 'gosh', 'know', 'whats', 'going', 'nick']",0.33
0,1469023045,Tue Apr 07 04:52:55 PDT 2009,NO_QUERY,cerbstarraiser,"['I', 'NOT', 'jealous', 'friends', 'iPhones', 'I', 'I', 'Really']",-0.1
0,1469023106,Tue Apr 07 04:52:56 PDT 2009,NO_QUERY,guardian_renata,"['Celticgirl1913', 'sorry', 'hopefully', 'will', 'get', 'better']",0.0
0,1469023284,Tue Apr 07 04:52:58 PDT 2009,NO_QUERY,ShystieUK,"['NicholleMonique', 'Tis', 'true', 'baby', 'boo', 'tis', 'true', 'I', 'need', 'charge', 'coz', 'BB', 'deserve', 'see', 'Yellow', 'Red', 'bars']",0.175
0,1469023535,Tue Apr 07 04:53:02 PDT 2009,NO_QUERY,julie_luv,"['It', 'early', 'school', 'It', '650', 'ugh']",0.1
0,1469023778,Tue Apr 07 04:53:06 PDT 2009,NO_QUERY,debbiferr,"['just', 'woke', 'upp', '[', 'CHEESE', 'ON', 'TOAST', 'yummmm', 'want', 'wear', 'spongebob', 'teeshirt', 'cant', 'find']",0.0
0,1469024119,Tue Apr 07 04:53:12 PDT 2009,NO_QUERY,Jeni86,"['friday', 'yet']",0.0
0,1469024223,Tue Apr 07 04:53:14 PDT 2009,NO_QUERY,vasbestkept,"['Ps8612', 'I', 'missed', 'end', 'I', 'love', 'money']",0.5
0,1469024364,Tue Apr 07 04:53:16 PDT 2009,NO_QUERY,jenncastle,"['ChrisInBoston', 'Baston', 'sucks', 'dude', 'sending', 'happy', 'thoughts', 'way']",0.25
0,1469024511,Tue Apr 07 04:53:18 PDT 2009,NO_QUERY,RoseStack,"['bradiewebbstack', 'ew', 'meatloaf', 'go', 'piewow', 'said', 'like', '2', 'hours', 'ago', 'omg', 'soon', 'logged', 'got', 'typical']",-0.16666666666666666
0,1469024592,Tue Apr 07 04:53:19 PDT 2009,NO_QUERY,Celz29,"['mr', 'twitter', 'r', 'u', 'can', 'send', 'direct', 'messages', 'anymore']",0.1
0,1469024651,Tue Apr 07 04:53:22 PDT 2009,NO_QUERY,jaimejo22,"['I', 'sick', 'Those', 'little', 'dudes', 'Mucinex', 'commerials', 'throwing', 'party', 'chest']",-0.45089285714285715
0,1469024727,Tue Apr 07 04:53:22 PDT 2009,NO_QUERY,julesyjules23,"['pet', 'society', 'aint', 'working']",0.0
0,1469024777,Tue Apr 07 04:53:23 PDT 2009,NO_QUERY,rebeccaclark,"['just', 'cried', 'blair', 'got', 'expelled', 'poooooor', 'blair', 'okay', 'going', 'Yale', 'everything', 'okay']",0.5
0,1469024992,Tue Apr 07 04:53:26 PDT 2009,NO_QUERY,holyfudge,"['Stuck', 'home', 'I', 'watch', 'way', 'many', 'border', 'patrol', 'programswatching', 'new', 'zeland', 'one', 'now', 'What', 'hell', 'MAF']",0.3181818181818182
0,1469025066,Tue Apr 07 04:53:28 PDT 2009,NO_QUERY,joseadan88,"['ahh', 'food', 'class']",0.0
0,1469025160,Tue Apr 07 04:53:29 PDT 2009,NO_QUERY,aharvey2006,"['My', 'HDD', 'DVD', 'died', 'picked', 'new', 'Topfield', 'TF71000HDPVRt', 'wifes', 'permission', 'course']",0.13636363636363635
0,1469025419,Tue Apr 07 04:53:33 PDT 2009,NO_QUERY,DeirdreJoh,"['good', 'morning', 'wish', 'nicer', 'outside', 'boston']",0.35
0,1469025440,Tue Apr 07 04:53:33 PDT 2009,NO_QUERY,tricia_nicole,"['spring', 'go']",0.0
0,1469025494,Tue Apr 07 04:53:35 PDT 2009,NO_QUERY,PaulaFanx13,"['Gon', 'na', 'go', 'school', '40min']",0.0
0,1469025702,Tue Apr 07 04:53:37 PDT 2009,NO_QUERY,AnaVatazes,"['You', 'know', 'I', 'people', 'can', 'put', 'lack', 'spelling', 'ability', 'Just', 'looked', 'couple', 'posts', 'I', 'messed', 'word']",0.0
0,1469025903,Tue Apr 07 04:53:40 PDT 2009,NO_QUERY,pennydog,"['purplesparkle', 'You', 'get', 'taking', 'breakers']",0.5
0,1469025922,Tue Apr 07 04:53:41 PDT 2009,NO_QUERY,dancer_manda,"['getting', 'ready', 'school', 'tooo', 'early']",0.15000000000000002
0,1469026063,Tue Apr 07 04:53:44 PDT 2009,NO_QUERY,Nicki39,"['Just', 'got', 'home', 'taking', 'Lynsey', 'airport', 'It', 'cold', 'snowing', 'hear', 'I', 'think', 'said', 'high', 'today', '20s']",-0.14666666666666664
0,1469026165,Tue Apr 07 04:53:45 PDT 2009,NO_QUERY,dareeen,"['I', 'hate', 'student', 'teacher', 'mrs', 'rolls']",-0.8
0,1469026627,Tue Apr 07 04:53:52 PDT 2009,NO_QUERY,Ste1987,"['23graeme23', 'Same', 'Had', 'unproductive', 'morning']",0.0
0,1469026659,Tue Apr 07 04:53:53 PDT 2009,NO_QUERY,sylvien,"['mamamusings', 'thanks', 'link', 'will', 'keep', 'next', 'time', 'I', 'already', 'ordered', 'glasses']",0.1
0,1469026907,Tue Apr 07 04:53:57 PDT 2009,NO_QUERY,ICEparties,"['sitting', 'office', 'colleagues', 'abandoned']",0.6
0,1469026982,Tue Apr 07 04:53:58 PDT 2009,NO_QUERY,robertholiday,"['cold', 'A']",-0.6
0,1469027282,Tue Apr 07 04:54:03 PDT 2009,NO_QUERY,MATT1604,"['matt231', 'I', 'still', 'understand', 'Can', 'get', 'date', 'please']",0.0
0,1469027449,Tue Apr 07 04:54:06 PDT 2009,NO_QUERY,jawny,"['sound', 'wrong', 'say', 'miss', 'already', 'cuz']",-0.04999999999999999
0,1469027589,Tue Apr 07 04:54:07 PDT 2009,NO_QUERY,DarthMolen,"['tompierce', 'GAAAH', 'Now', 'I', 'Monty', 'streaming', 'head', 'I', 'thought', 'I', 'kicked', 'habit']",0.0
0,1469027649,Tue Apr 07 04:54:08 PDT 2009,NO_QUERY,ginny9577,"['Helenszone', 'unfortunately', 'nonnkotb', 'section', 'still', 'trying', 'figure', 'AS', 'spinoff']",0.25
0,1469027693,Tue Apr 07 04:54:09 PDT 2009,NO_QUERY,jhnewf,"['tessaschraven', 'Not', 'sure', 'work', 'It', 'fly', 'west', 'I', 'want', 'though']",0.275
0,1469027804,Tue Apr 07 04:54:11 PDT 2009,NO_QUERY,noodleblue,"['HarleyNK', 'NKs', 'play']",0.0
0,1469028122,Tue Apr 07 04:54:15 PDT 2009,NO_QUERY,Farrahri,"['Idayus', 'away', 'And', 'phone', 'bent']",0.0
0,1469028342,Tue Apr 07 04:54:19 PDT 2009,NO_QUERY,TraceyGW,"['rexnebula', 'Congratulations', 'I', 'glad', 'job', 'went', 'well', 'snackingperhaps', 'can', 'get', 'quality', 'snacking']",0.5
0,1469028500,Tue Apr 07 04:54:21 PDT 2009,NO_QUERY,shadowsteph,"['roseformyrose', 'oh', 'I', 'feeling', 'today']",0.0
0,1469028503,Tue Apr 07 04:54:22 PDT 2009,NO_QUERY,tsuiwei,"['What', 'Did', 'time', 'tweet', 'since', '24hours', 'ago']",0.5
0,1469028612,Tue Apr 07 04:54:22 PDT 2009,NO_QUERY,cklovewinter,"['thatswhack74', 'hsm3', 'premiered', 'one', 'day', 'US', 'premiere', 'time', 'happened']",0.0
0,1469028921,Tue Apr 07 04:54:27 PDT 2009,NO_QUERY,CassiiNasi,"['SICKK', 'feel', 'like', 'dying', 'im', 'gon', 'na', 'cause', 'LOVEYOU']",0.0
0,1469028987,Tue Apr 07 04:54:29 PDT 2009,NO_QUERY,iamcheerbear,"['eye', 'hurts']",0.0
0,1469029015,Tue Apr 07 04:54:29 PDT 2009,NO_QUERY,philhawley,"['kusasi', 'I', 'sure', 'phone', 'I', 'will', 'check', 'will', 'go', 'weekend', 'I', 'think']",-0.20277777777777778
0,1469029090,Tue Apr 07 04:54:30 PDT 2009,NO_QUERY,curvyclaudia,"['hmmm', 'twitter', 'I', 'sent', 'phone', 'last', 'night', 'get', 'posted']",0.0
0,1469029203,Tue Apr 07 04:54:32 PDT 2009,NO_QUERY,Mithrilendil,"['coren42', 'erf', 'can', 'listen', 'work']",0.0
0,1469029399,Tue Apr 07 04:54:35 PDT 2009,NO_QUERY,rondata,"['TanMcG', 'come', 'flashlight']",0.0
0,1469029524,Tue Apr 07 04:54:37 PDT 2009,NO_QUERY,cleokid,"['amnewsboy', 'love', 'im', 'work', 'now']",0.5
0,1469029568,Tue Apr 07 04:54:38 PDT 2009,NO_QUERY,lovingindie,"['This', 'world', 'sucks']",-0.3
0,1469029588,Tue Apr 07 04:54:39 PDT 2009,NO_QUERY,cherrybomb54,"['Ergh', 'I', 'feel', 'like', 'crapI', 'sorry']",-0.5
0,1469029812,Tue Apr 07 04:54:41 PDT 2009,NO_QUERY,ianapplegate,"['looked', 'cafe', 'tooting', 'common', 'per', 'baseblack', 'suggestion', 'Ended', 'wrong', 'one']",-0.4
0,1469029828,Tue Apr 07 04:54:43 PDT 2009,NO_QUERY,carmensmiles,"['want', 'see', 'SAW', '5', 'mhhhh', 'dont', 'available', 'Germany']",0.4
0,1469029975,Tue Apr 07 04:54:44 PDT 2009,NO_QUERY,safclyndz,"['Work', 'soon']",0.0
0,1469029985,Tue Apr 07 04:54:44 PDT 2009,NO_QUERY,andrewb,"['duncn', 'Our', 'stormyness', 'moved']",0.0
0,1469030022,Tue Apr 07 04:54:45 PDT 2009,NO_QUERY,beautyidol,"['Suppose', 'better', 'another', 'post', 'slack', 'latley']",0.5
0,1469030137,Tue Apr 07 04:54:47 PDT 2009,NO_QUERY,btcprox,"['I', 'craving', 'long', 'weekend']",-0.05
0,1469030240,Tue Apr 07 04:54:49 PDT 2009,NO_QUERY,Lisakristinee,"['Im', 'superrr', 'tired', 'morning', 'I', 'want', 'breakfast']",-0.4
0,1469030384,Tue Apr 07 04:54:51 PDT 2009,NO_QUERY,warrenparkinson,"['Schofe', 'Darn', 'I', 'missed', 'Twitter', 'man', 'Is', 'anywhere', 'online', 'I', 'watch', 'Phil', 'What', 'deal']",0.0
0,1469030522,Tue Apr 07 04:54:54 PDT 2009,NO_QUERY,Laaurennnn,"['bord', 'nothing', 'wish', 'friends', 'went', 'busy']",0.1
0,1469033545,Tue Apr 07 04:55:39 PDT 2009,NO_QUERY,saranouman,"['Just', 'baashed', 'head', 'sum', 'iron', 'railings']",0.0
0,1469033687,Tue Apr 07 04:55:40 PDT 2009,NO_QUERY,nadimulia,"['wish', 'JKT', 'shaaynas', 'birthday', 'thursday']",0.0
0,1469033862,Tue Apr 07 04:55:44 PDT 2009,NO_QUERY,BerticusMaximus,"['My', 'brain', 'hurts', 'Talking', 'digitisation', 'complicated']",-0.65
0,1469034530,Tue Apr 07 04:55:54 PDT 2009,NO_QUERY,vestybaby,"['Willie_Day26', 'u', 'will', 'singin', 'song', 'lmao', 'smh', 'soooo', 'embarassing', 'cold', 'snow', 'ground', 'hope', 'enjoy', 'D']",0.13333333333333333
0,1469034763,Tue Apr 07 04:55:57 PDT 2009,NO_QUERY,vilmajar,"['Can', 'find', 'sport', 'shoes', 'ready', 'go', 'first', 'openair', 'running', '2009']",0.225
0,1469034824,Tue Apr 07 04:55:58 PDT 2009,NO_QUERY,mudpuddletwins,"['hard', 'time', 'concentrating', 'cat', 'got', 'amp', 'missing', 'day', 'He', 'literally', 'scaredy', 'cat', 'plus', 'cold']",-0.36388888888888893
0,1469035347,Tue Apr 07 04:56:06 PDT 2009,NO_QUERY,srandhawa,"['shed', 'tear', 'quotgran', 'torinoquot', 'another', 'vintage', 'clint', 'eastwood', 'stable', 'movies']",0.0
0,1469035569,Tue Apr 07 04:56:09 PDT 2009,NO_QUERY,kch33,"['Getting', 'ready', 'go', 'meetingYeah']",0.2
0,1469035668,Tue Apr 07 04:56:12 PDT 2009,NO_QUERY,kimparsell,"['Lovely', 'spring', 'AM', 'Ohio', 'snowing', 'No', 'accumulation', 'expected', 'though', 'Supposed', 'start', 'warming', 'tomorrow', 'thank', 'goodness']",0.2
0,1469035688,Tue Apr 07 04:56:11 PDT 2009,NO_QUERY,ClaireLouise89,"['Just', 'opera', 'house', 'see', 'star', 'trek', 'world', 'premirebut', 'missed']",-0.15555555555555559
0,1469035713,Tue Apr 07 04:56:12 PDT 2009,NO_QUERY,illanzadi,"['Almost', 'school', 'More', 'ERBs', 'I', 'bring', 'back', 'pack', 'poster', 'board', 'cake', 'project', 'This', 'may', 'turn', 'well']",0.25
0,1469035808,Tue Apr 07 04:56:14 PDT 2009,NO_QUERY,seishirou99,"['silverwind', 'Aw', 'sucks']",-0.3
0,1469036142,Tue Apr 07 04:56:18 PDT 2009,NO_QUERY,summerlady,"['KarimJebari', 'thanks', 'concern', 'No', 'physical', 'harm', 'I', 'just', 'enjoy', 'malatang', 'I', 'found', 'wallet', 'forever', 'gone']",0.20000000000000004
0,1469036363,Tue Apr 07 04:56:23 PDT 2009,NO_QUERY,Adamicusthe3rd,"['Xantiriad', 'fingers', 'crossed', 'Xan', 'horrid', 'news']",0.0
0,1469036492,Tue Apr 07 04:56:24 PDT 2009,NO_QUERY,Marawitch,"['lovely', 'chat', 'Thursday', 'Island', 'guy', 'today', 'And', 'now', 'haaaanging', 'palm', 'treesand', 'frangipaniand', 'dugong']",0.5
0,1469037326,Tue Apr 07 04:56:37 PDT 2009,NO_QUERY,LisaLuscious,"['The', 'boring', 'dinner', 'ever', 'hate', 'stuck', 'house', 'wanting', 'nice', 'food', 'sulky', 'mood', 'coming']",-0.17500000000000002
0,1469037466,Tue Apr 07 04:56:40 PDT 2009,NO_QUERY,LucyHarrop,"['I', 'bored', 'But', 'sunny', 'can', 'tell', 'gon', 'na', 'rain']",-0.5
0,1469037682,Tue Apr 07 04:56:42 PDT 2009,NO_QUERY,shiwon,"['Reila', 'woke', 'around', '330AM', 'I', 'STILL', 'gone', 'back', 'bed', 'asleep']",0.0
0,1469037821,Tue Apr 07 04:56:45 PDT 2009,NO_QUERY,KingOfHighFives,"['Just', 'seen', 'Little', 'Big', 'Planet', '1199', 'I', 'just', 'spent', '3899']",-0.09583333333333333
0,1469038585,Tue Apr 07 04:56:57 PDT 2009,NO_QUERY,GJinkieZ,"['I', 'woke', 'find', 'snow', 'scrape', 'car', '30', 'degrees', 'I', 'miss', 'FL', 'Disney', 'family', 'bad']",-0.6999999999999998
0,1469038754,Tue Apr 07 04:57:00 PDT 2009,NO_QUERY,warisara,['httptwitpiccom2yaxf'],0.0
0,1469039054,Tue Apr 07 04:57:04 PDT 2009,NO_QUERY,VeganAberinkula,"['FruitTree101', 'I', 'know', 'The', 'poor', 'thing', 'must', 'scared', 'All', 'huge', 'things', 'coming', 'towards']",2.7755575615628914e-17
0,1469039076,Tue Apr 07 04:57:06 PDT 2009,NO_QUERY,ycandybrooklyn,"['accidentaly', 'overslept', 'drive', 'morningstare', 'sun', '5', 'page', 'paper', 'start', 'finish', 'hour', 'oh', 'joy']",0.8
0,1469040047,Tue Apr 07 04:57:19 PDT 2009,NO_QUERY,Mmerii,"['can', '`', 't', 'find', 'dear', 'friend', 'need', 'tweet', 'help', 'people']",0.0
0,1469040048,Tue Apr 07 04:57:19 PDT 2009,NO_QUERY,PolkaDotSkirt,"['HOW', '1pm', 'ALREADY', 'Not', 'enough', 'done']",0.0
0,1469040268,Tue Apr 07 04:57:22 PDT 2009,NO_QUERY,saurjk,"['exams', 'suck']",0.0
0,1469040340,Tue Apr 07 04:57:23 PDT 2009,NO_QUERY,lilyginny27,"['javastix', 'now', 'still', 'yet']",0.0
0,1469040425,Tue Apr 07 04:57:25 PDT 2009,NO_QUERY,hazy_crazy,"['halfway', 'quotA', 'Thousand', 'Splendid', 'Sunsquot', 'already', 'thinks', 'brilliant', 'sad']",0.36111111111111116
0,1469040606,Tue Apr 07 04:57:28 PDT 2009,NO_QUERY,rnjeter,"['It', 'snowingno', 'needs', 'said']",0.5
0,1469040744,Tue Apr 07 04:57:30 PDT 2009,NO_QUERY,kevincharlie,"['urgh', 'look', 'outside', 'winter', 'wonderland']",0.0
0,1469040787,Tue Apr 07 04:57:31 PDT 2009,NO_QUERY,Nielsdad,"['Trip', 'castle', 'turned', '60', 'mile', 'round', 'trip', 'kids', 'sick', 'back', 'car']",-0.3047619047619048
0,1469040862,Tue Apr 07 04:57:32 PDT 2009,NO_QUERY,MusicalLoop,"['wishing', 'brought', 'chocolaty', 'treats', 'work']",0.0
0,1469041200,Tue Apr 07 04:57:38 PDT 2009,NO_QUERY,buriko633,"['snow', 'really', 'makes', 'sad']",-0.15
0,1469041307,Tue Apr 07 04:57:39 PDT 2009,NO_QUERY,shmerm,"['I', 'spent', 'last', 'night', 'waking', 'every', '30', 'seconds', 'I', 'nervous', 'registration']",-0.05
0,1469041373,Tue Apr 07 04:57:40 PDT 2009,NO_QUERY,BenJacob,"['Damn', 'I', 'just', 'broke', 'wooden', 'writing', 'pad', 'I', 'usually', 'uses', 'sketching', 'writing', 'bed', 'relaxing', 'chair']",-0.125
0,1469041500,Tue Apr 07 04:57:42 PDT 2009,NO_QUERY,Dandy_Sephy,"['Drink', 'exploded', 'bag']",0.0
0,1469041748,Tue Apr 07 04:57:45 PDT 2009,NO_QUERY,jeffwhipple,"['jutecht', 'btwloved', 'baseball', 'postthis', 'definitely', 'best', 'time', 'yearwas', 'disappointed', 'red', 'sox', 'opener', 'rained']",0.08333333333333333
0,1469042365,Tue Apr 07 04:57:55 PDT 2009,NO_QUERY,julieannequinn,"['time', 'last', 'week', 'paris']",0.0
0,1469042368,Tue Apr 07 04:57:55 PDT 2009,NO_QUERY,akansha_89,"['DC', 'tomorrow', 'I', 'm', 'nt', 'prepared']",0.0
0,1469042434,Tue Apr 07 04:57:57 PDT 2009,NO_QUERY,nursekk1,"['Has', 'cold']",-0.6
0,1469042942,Tue Apr 07 04:58:04 PDT 2009,NO_QUERY,shaauunaa,"['Ugh', 'I', 'wait', 'whole', 'day', 'see', 'baby', 'work', '5', 'close', 'today', 'Come', 'visit']",0.2
0,1469042943,Tue Apr 07 04:58:04 PDT 2009,NO_QUERY,urbanconspiracy,"['housemaidoh', 'I', 'hate', 's', 'I', 'guess', 'alzheimers', 'even', 'know', 'MY', 'NAME']",-0.8
0,1469042958,Tue Apr 07 04:58:05 PDT 2009,NO_QUERY,Farrah87,"['wishing', 'wasnt', 'work', 'preferably', 'bed', 'sleeping']",0.0
0,1469043290,Tue Apr 07 04:58:10 PDT 2009,NO_QUERY,simoncherian,"['locked', 'outlook', 'account', '3rd', 'time', '3', 'days']",0.0
0,1469043321,Tue Apr 07 04:58:11 PDT 2009,NO_QUERY,Swagg_10,"['On', 'way', 'skool', 'late', 'hell', 'nd', 'I', 'dnt', 'feel', 'gud']",-0.3
0,1469043528,Tue Apr 07 04:58:14 PDT 2009,NO_QUERY,Jinxx_,"['WHY', 'Sims', 'NEVER', 'work', 'laptop', 'WHYYYYY', 'Someone', 'help']",0.0
0,1469043536,Tue Apr 07 04:58:14 PDT 2009,NO_QUERY,yazza9,"['Right', 'away', 'start', 'school', 'work', 'snooze', 'xx']",0.2857142857142857
